date,open,high,low,close,volume
2018-08-24 13:30:00,7907.3896484375,7917.55908203125,7907.3896484375,7914.9404296875,0
2018-08-24 13:35:00,7917.85546875,7919.1796875,7911.193359375,7916.8828125,35440306
2018-08-24 13:40:00,7917.3759765625,7918.6015625,7915.6201171875,7915.95166015625,31373134
2018-08-24 13:45:00,7915.2841796875,7915.6484375,7910.40478515625,7914.2060546875,29479996
2018-08-24 13:50:00,7911.80078125,7917.2021484375,7911.80078125,7917.2021484375,29484884
2018-08-24 13:55:00,7915.20068359375,7915.20068359375,7912.9453125,7912.9453125,28360612
2018-08-24 14:00:00,7914.6162109375,7926.83251953125,7914.6162109375,7926.5107421875,30387806
2018-08-24 14:05:00,7927.37939453125,7927.9189453125,7922.30224609375,7923.302734375,32070482
2018-08-24 14:10:00,7923.45849609375,7923.56298828125,7916.0205078125,7919.81591796875,28488095
2018-08-24 14:15:00,7919.15234375,7923.3662109375,7919.15234375,7920.92626953125,24508381
2018-08-24 14:20:00,7922.32373046875,7924.2607421875,7921.6142578125,7922.27587890625,22681704
2018-08-24 14:25:00,7923.40185546875,7928.63037109375,7923.35791015625,7928.34033203125,20028240
2018-08-24 14:30:00,7928.38623046875,7934.291015625,7927.3408203125,7934.291015625,21701639
2018-08-24 14:35:00,7933.99462890625,7940.04296875,7933.99462890625,7938.47216796875,24120087
2018-08-24 14:40:00,7938.20654296875,7939.08349609375,7936.501953125,7939.08349609375,18636218
2018-08-24 14:45:00,7939.6455078125,7948.21728515625,7939.6455078125,7947.162109375,21324713
2018-08-24 14:50:00,7946.6142578125,7946.6142578125,7940.2509765625,7940.2509765625,19489233
2018-08-24 14:55:00,7940.97216796875,7944.18310546875,7940.54296875,7942.908203125,20082653
2018-08-24 15:00:00,7942.29443359375,7942.6767578125,7936.09423828125,7936.6279296875,21010847
2018-08-24 15:05:00,7937.31494140625,7939.2490234375,7936.32275390625,7939.2490234375,17659375
2018-08-24 15:10:00,7938.85400390625,7943.55810546875,7938.85400390625,7943.55810546875,17591258
2018-08-24 15:15:00,7943.41943359375,7945.46728515625,7942.98583984375,7945.46728515625,18325058
2018-08-24 15:20:00,7945.41650390625,7945.62158203125,7937.7880859375,7938.18603515625,18121377
2018-08-24 15:25:00,7938.1982421875,7938.7548828125,7937.13525390625,7938.74658203125,19624580
2018-08-24 15:30:00,7939.5625,7944.96044921875,7939.27490234375,7944.96044921875,17790301
2018-08-24 15:35:00,7947.9921875,7949.013671875,7943.18505859375,7943.18505859375,17189731
2018-08-24 15:40:00,7943.71630859375,7943.71630859375,7940.978515625,7941.48828125,12058639
2018-08-24 15:45:00,7942.09619140625,7945.39892578125,7941.97314453125,7944.728515625,13373478
2018-08-24 15:50:00,7944.9287109375,7944.9287109375,7941.6708984375,7942.0888671875,14269888
2018-08-24 15:55:00,7942.45361328125,7945.80615234375,7941.9765625,7945.724609375,14498680
2018-08-24 16:00:00,7945.99609375,7946.7265625,7944.89990234375,7946.6552734375,14501777
2018-08-24 16:05:00,7946.8193359375,7947.24609375,7944.38818359375,7946.8095703125,11775344
2018-08-24 16:10:00,7947.04638671875,7947.52099609375,7943.8505859375,7943.8505859375,11987477
2018-08-24 16:15:00,7943.828125,7944.76318359375,7942.7099609375,7944.625,12186388
2018-08-24 16:20:00,7944.837890625,7944.837890625,7942.26220703125,7944.736328125,22895710
2018-08-24 16:25:00,7945.1884765625,7945.25634765625,7943.28125,7945.25634765625,12413043
2018-08-24 16:30:00,7944.5234375,7945.15380859375,7942.55859375,7942.80615234375,12922010
2018-08-24 16:35:00,7942.8349609375,7943.107421875,7941.99267578125,7942.7177734375,11344269
2018-08-24 16:40:00,7942.80517578125,7944.18115234375,7942.408203125,7944.18115234375,10534301
2018-08-24 16:45:00,7944.072265625,7946.52734375,7944.072265625,7945.79833984375,11503432
2018-08-24 16:50:00,7945.6416015625,7945.921875,7944.82666015625,7944.94580078125,10548771
2018-08-24 16:55:00,7944.94189453125,7945.45751953125,7943.95458984375,7944.955078125,10467800
2018-08-24 17:00:00,7944.85595703125,7945.62890625,7943.67138671875,7945.53173828125,10310026
2018-08-24 17:05:00,7945.5068359375,7946.44970703125,7942.14013671875,7942.14013671875,11499389
2018-08-24 17:10:00,7942.005859375,7942.47705078125,7936.49169921875,7936.525390625,11310372
2018-08-24 17:15:00,7936.66943359375,7940.451171875,7936.66943359375,7940.451171875,10415056
2018-08-24 17:20:00,7940.45849609375,7941.63671875,7940.0283203125,7940.97265625,10958042
2018-08-24 17:25:00,7940.853515625,7940.853515625,7939.58251953125,7939.96142578125,8951593
2018-08-24 17:30:00,7939.84375,7939.84375,7934.6044921875,7935.45166015625,11977834
2018-08-24 17:35:00,7935.41162109375,7936.60498046875,7935.29345703125,7935.29345703125,11646252
2018-08-24 17:40:00,7935.36865234375,7935.36865234375,7930.6240234375,7932.24365234375,13005463
2018-08-24 17:45:00,7932.2587890625,7935.9599609375,7932.2587890625,7935.9599609375,10706632
2018-08-24 17:50:00,7935.9599609375,7936.1044921875,7932.65380859375,7934.4755859375,8961676
2018-08-24 17:55:00,7934.8603515625,7937.67138671875,7934.8603515625,7937.38427734375,10127252
2018-08-24 18:00:00,7937.373046875,7938.49560546875,7936.81640625,7936.81640625,10781532
2018-08-24 18:05:00,7937.10693359375,7941.23974609375,7937.10693359375,7941.23974609375,12076819
2018-08-24 18:10:00,7941.37353515625,7942.60986328125,7940.59619140625,7942.60986328125,10772508
2018-08-24 18:15:00,7942.57666015625,7943.7470703125,7941.9580078125,7941.9580078125,12143797
2018-08-24 18:20:00,7941.9130859375,7942.46728515625,7940.89013671875,7941.23876953125,10733447
2018-08-24 18:25:00,7941.1640625,7944.94482421875,7940.134765625,7944.4853515625,12545977
2018-08-24 18:30:00,7944.46337890625,7944.8515625,7941.24853515625,7942.0693359375,11083865
2018-08-24 18:35:00,7942.13720703125,7943.8642578125,7942.13720703125,7942.388671875,11213190
2018-08-24 18:40:00,7942.3212890625,7944.7646484375,7942.3212890625,7944.7646484375,10902506
2018-08-24 18:45:00,7944.85595703125,7946.6552734375,7944.27734375,7944.27734375,12163469
2018-08-24 18:50:00,7944.21630859375,7944.77099609375,7942.849609375,7943.798828125,11270320
2018-08-24 18:55:00,7943.75830078125,7946.142578125,7942.6630859375,7942.6630859375,11824957
2018-08-24 19:00:00,7942.34326171875,7944.23779296875,7942.29931640625,7943.255859375,12923028
2018-08-24 19:05:00,7943.138671875,7943.26025390625,7939.767578125,7939.923828125,11125538
2018-08-24 19:10:00,7939.9873046875,7943.76416015625,7939.9873046875,7943.76416015625,13344614
2018-08-24 19:15:00,7943.61865234375,7946.0068359375,7943.61865234375,7945.482421875,14538172
2018-08-24 19:20:00,7945.47802734375,7945.77099609375,7943.783203125,7944.31982421875,14376479
2018-08-24 19:25:00,7944.36572265625,7944.5458984375,7941.46826171875,7943.416015625,15069299
2018-08-24 19:30:00,7943.20068359375,7944.51513671875,7941.0703125,7944.3974609375,18945505
2018-08-24 19:35:00,7944.6357421875,7946.35546875,7943.390625,7946.3232421875,18347119
2018-08-24 19:40:00,7946.66552734375,7948.8369140625,7946.66552734375,7948.6455078125,22543511
2018-08-24 19:45:00,7948.27734375,7949.56982421875,7947.62890625,7948.1923828125,26217733
2018-08-24 19:50:00,7947.9111328125,7948.767578125,7946.6279296875,7947.70849609375,40587636
2018-08-24 19:55:00,7949.40625,7949.63623046875,7944.80224609375,7946.23583984375,54359485
2018-08-27 13:30:00,7989.2861328125,7994.67578125,7989.2861328125,7990.6455078125,0
2018-08-27 13:35:00,7992.3564453125,7992.986328125,7976.900390625,7978.05029296875,46690358
2018-08-27 13:40:00,7979.95263671875,7990.4912109375,7979.92919921875,7988.5771484375,41477087
2018-08-27 13:45:00,7988.6982421875,7993.0703125,7988.6982421875,7990.880859375,36881748
2018-08-27 13:50:00,7991.048828125,7991.6279296875,7985.2548828125,7991.6279296875,35010809
2018-08-27 13:55:00,7992.8662109375,8000.5859375,7992.119140625,8000.39990234375,38145185
2018-08-27 14:00:00,8002.0390625,8006.8544921875,7999.21728515625,8004.52978515625,30822146
2018-08-27 14:05:00,8004.359375,8007.72900390625,8004.359375,8007.72900390625,31649118
2018-08-27 14:10:00,8008.4609375,8012.53857421875,8008.4609375,8012.4033203125,28542561
2018-08-27 14:15:00,8012.69921875,8016.6708984375,8011.28076171875,8016.6708984375,27765996
2018-08-27 14:20:00,8016.2802734375,8021.0859375,8015.6806640625,8021.0859375,28461729
2018-08-27 14:25:00,8020.556640625,8020.76318359375,8018.3466796875,8018.3466796875,28663109
2018-08-27 14:30:00,8017.6806640625,8018.787109375,8015.49462890625,8018.5693359375,27333699
2018-08-27 14:35:00,8019.583984375,8019.583984375,8011.20849609375,8012.033203125,29305665
2018-08-27 14:40:00,8012.06103515625,8014.50146484375,8011.015625,8012.5673828125,26515137
2018-08-27 14:45:00,8013.57275390625,8015.6962890625,8012.74755859375,8013.4697265625,24837148
2018-08-27 14:50:00,8013.01171875,8016.18359375,8012.93603515625,8016.18359375,22242838
2018-08-27 14:55:00,8017.3662109375,8020.5947265625,8016.2353515625,8020.53857421875,23985138
2018-08-27 15:00:00,8021.40380859375,8022.4765625,8020.80908203125,8020.80908203125,24084152
